"ENSEMBL","baseMean","ful2_mbp20_sIM_vs_WT_sIM","lfcSE","stat","pvalue","padj","Symbol"
"Solyc02g088570.2",426.341693603434,-0.0182882090793313,0.105246384769976,-0.173765674890417,0.862049621418047,0.968753671132351,"Solyc02g088570.2"
"Solyc02g093110.3",1634.99733634058,-0.0119406843058709,0.0685946559749811,-0.174076014175595,0.861805723302054,0.968753671132351,"Solyc02g093110.3"
"Solyc04g049850.3",874.136196771181,0.0131132696723328,0.0753332404804115,0.17407016595473,0.861810319343678,0.968753671132351,"Solyc04g049850.3"
"Solyc06g068020.1",4.4207383225069,0.213195414285161,1.22868474046629,0.173515147754055,0.862246522285669,0.968753671132351,"Solyc06g068020.1"
"Solyc07g053400.1",7.05880890894522,-0.123922419809482,0.714856788519855,-0.17335279149558,0.862374130152649,0.968753671132351,"Solyc07g053400.1"
"Solyc07g063920.3",4.97498765506724,-0.134979014868127,0.778530945396738,-0.173376557047892,0.862355450811859,0.968753671132351,"Solyc07g063920.3"
"Solyc07g065470.4",478.931253603079,-0.0170923664973717,0.0986534141004652,-0.173256715474291,0.862449645140015,0.968753671132351,"Solyc07g065470.4"
"Solyc08g005240.3",1311.12542085853,0.0446931062070159,0.257684797386138,0.173440989380696,0.862304808424769,0.968753671132351,"Solyc08g005240.3"
"Solyc08g005460.3",234.202830667011,0.0278585539579473,0.160450910477535,0.173626649266336,0.862158887030581,0.968753671132351,"Solyc08g005460.3"
"Solyc12g015970.3",265.595287944104,-0.0319740781895053,0.184362246115346,-0.173430725993112,0.862312875182296,0.968753671132351,"Solyc12g015970.3"
"Solyc11g011860.1",110.081960208632,-0.0341782772653365,0.197348495218432,-0.173187422723983,0.862504109470022,0.968755382960467,"Solyc11g011860.1"
"Solyc08g007590.3",767.076006464907,-0.0171431957335404,0.0990513566071854,-0.173073810604395,0.862593410384535,0.968772611525877,"Solyc08g007590.3"
"Solyc08g065640.3",716.305330286588,0.0145294056825441,0.0839723454521673,0.173026079053853,0.862630928658564,0.968772611525877,"Solyc08g065640.3"
"Solyc12g097040.1",7.2678318380798,0.129062999054234,0.746176199110903,0.172965848023587,0.862678272299807,0.968772611525877,"Solyc12g097040.1"
"Solyc02g067910.1",186.1645410533,-0.0252136510328637,0.146523166734242,-0.172079621228739,0.863374933676221,0.96878461065899,"Solyc02g067910.1"
"Solyc02g068130.4",1438.90648514744,-0.0119263688826381,0.06915983563476,-0.172446460769838,0.863086548818672,0.96878461065899,"Solyc02g068130.4"
"Solyc02g080370.3",1463.38774599811,0.0129293118114289,0.0750086130422828,0.172371028966241,0.863145846798825,0.96878461065899,"Solyc02g080370.3"
"Solyc04g047690.4",105.609785415297,0.0298102638082351,0.172697507228864,0.172615484071403,0.862953680073506,0.96878461065899,"Solyc04g047690.4"
"Solyc04g078490.1",2382.88462999027,0.0100836574307548,0.0583341086763156,0.17286040122267,0.862761158264322,0.96878461065899,"Solyc04g078490.1"
"Solyc04g080940.4",97.3874287774901,-0.115455887043735,0.668189335516559,-0.172789179513737,0.862817142610312,0.96878461065899,"Solyc04g080940.4"
"Solyc05g055630.3",303.784021855166,0.0189203057083018,0.109596613913272,0.172635860112194,0.862937662786521,0.96878461065899,"Solyc05g055630.3"
"Solyc07g064290.3",898.748403682841,0.0154593990767969,0.0898425807957415,0.172072072505843,0.86338086817157,0.96878461065899,"Solyc07g064290.3"
"Solyc08g081100.5",4909.21978393036,0.0125712139135832,0.0730844618303402,0.172009392950944,0.863430144556395,0.96878461065899,"Solyc08g081100.5"
"Solyc08g082980.2",48.844092246396,0.0487708448903768,0.28332297034422,0.172138689747334,0.863328496703458,0.96878461065899,"Solyc08g082980.2"
"Solyc09g008020.4",329.576373684052,0.0184099825832651,0.106976215177368,0.172094166471876,0.863363498826266,0.96878461065899,"Solyc09g008020.4"
"Solyc09g018230.1",37.2614813786004,0.0505156412959553,0.293250885703708,0.172260831113038,0.863232476235446,0.96878461065899,"Solyc09g018230.1"
"Solyc11g020060.2",229.963416665442,-0.0235278498582759,0.136760844644408,-0.172036447416296,0.86340887525521,0.96878461065899,"Solyc11g020060.2"
"Solyc12g006670.3",228.982392393411,0.0252113861585322,0.146080658835522,0.172585380977222,0.862977343748126,0.96878461065899,"Solyc12g006670.3"
"Solyc01g010860.3",296.963006904181,-0.0199035316537041,0.116000295551493,-0.171581732262646,0.863766369993621,0.968894942021267,"Solyc01g010860.3"
"Solyc02g081070.4",5989.79013952643,0.00764036633436605,0.0444803334761114,0.171769538069434,0.863618714639403,0.968894942021267,"Solyc02g081070.4"
"Solyc02g083500.3",814.526293350575,-0.013124918405161,0.0765196517604876,-0.171523498907745,0.863812154777037,0.968894942021267,"Solyc02g083500.3"
"Solyc02g084840.3",7.35305385097233,-0.118473966630159,0.691796463749328,-0.171255525054386,0.864022849626515,0.968894942021267,"Solyc02g084840.3"
"Solyc04g071930.5",246.038998793437,-0.0218771803426361,0.127678015252562,-0.171346494534399,0.86395132364977,0.968894942021267,"Solyc04g071930.5"
"Solyc04g072150.3",224.441442002278,-0.02359493255113,0.137734966699074,-0.171306772104433,0.863982555807309,0.968894942021267,"Solyc04g072150.3"
"Solyc05g054530.1",439.126709795891,0.02295916622562,0.133929269019248,0.171427548240559,0.863887595022743,0.968894942021267,"Solyc05g054530.1"
"Solyc07g045050.3",460.313789782743,-0.0202341672534156,0.11798508670384,-0.171497668211291,0.863832463779867,0.968894942021267,"Solyc07g045050.3"
"Solyc07g047720.3",886.328933840052,-0.0130509308956324,0.0762272311292682,-0.1712108744118,0.864057957202309,0.968894942021267,"Solyc07g047720.3"
"Solyc09g098040.3",1968.80992506228,0.0132842598475703,0.0775103929269324,0.171386821120789,0.863919616685655,0.968894942021267,"Solyc09g098040.3"
"Solyc01g094700.5",1420.40401096325,0.0165921021518719,0.0969929906503359,0.171064960886578,0.864172686876992,0.968954219915865,"Solyc01g094700.5"
"Solyc06g050760.1",34.1371041977361,0.0579209907633854,0.338701505070453,0.171008955957658,0.864216723495646,0.968954219915865,"Solyc06g050760.1"
"Solyc03g115720.3",794.628188647795,-0.0134576369038203,0.0787639137757299,-0.170860439237938,0.864333504083144,0.968969068818115,"Solyc03g115720.3"
"Solyc06g067880.3",1473.07161814828,-0.0148255455597814,0.0868180186971441,-0.170765767086885,0.864407947547557,0.968969068818115,"Solyc06g067880.3"
"Solyc08g078380.3",506.978327482021,0.0145872572884325,0.085380193415827,0.17085060017829,0.8643412407657,0.968969068818115,"Solyc08g078380.3"
"Solyc09g065290.4",562.659325574299,-0.0176781639531212,0.103548965806714,-0.17072274759479,0.864441775422467,0.968969068818115,"Solyc09g065290.4"
"Solyc09g074900.5",802.666474402416,0.0132209362073072,0.0774855459570902,0.170624547378535,0.864518994945766,0.96899626905014,"Solyc09g074900.5"
"Solyc02g086770.3",17.2963804359269,-0.0858521097664336,0.503738617262725,-0.170429875384474,0.86467207866273,0.969049140583617,"Solyc02g086770.3"
"Solyc11g008810.2",838.831991611802,-0.0180020562317899,0.105606257962839,-0.1704639154824,0.864645310271608,0.969049140583617,"Solyc11g008810.2"
"Solyc04g072140.4",407.017456834437,-0.0175304790608822,0.103060049506206,-0.170099656897861,0.864931763339586,0.969280809440326,"Solyc04g072140.4"
"Solyc03g005800.4",319.809463412453,0.0200856132882904,0.118179295138645,0.169958817783831,0.86504252402421,0.969345569327558,"Solyc03g005800.4"
"Solyc08g048450.4",773.342952467389,0.0138849771665379,0.0817740778844515,0.169796805121516,0.865169939588645,0.969369625553062,"Solyc08g048450.4"
"Solyc08g066640.3",377.611864985974,0.0167866598929415,0.0988355378992901,0.169844372274743,0.865132529830032,0.969369625553062,"Solyc08g066640.3"
"Solyc09g058990.3",1015.42796055398,-0.0113603031230607,0.0669849438392176,-0.169594874190364,0.865328753956223,0.969488206002873,"Solyc09g058990.3"
"Solyc04g015830.3",3696.70455417113,0.00959999048210805,0.0566347005855432,0.169507217003962,0.865397696155802,0.969506088034469,"Solyc04g015830.3"
"Solyc06g083505.2",392.152697706036,-0.0171575355967322,0.101285443062678,-0.169397843144298,0.865483719911365,0.969543103193025,"Solyc06g083505.2"
"Solyc01g097710.1",41.311347364351,-0.0474778280764975,0.280531051953642,-0.169242683638256,0.865605757320454,0.969552131293984,"Solyc01g097710.1"
"Solyc04g005420.4",210.906944864843,-0.0272597120511492,0.161187390068251,-0.16911814280017,0.865703714586175,0.969552131293984,"Solyc04g005420.4"
"Solyc04g050140.3",286.899411439763,0.0269524868391597,0.159346799234357,0.169143572187601,0.865683713001291,0.969552131293984,"Solyc04g050140.3"
"Solyc08g007150.1",4.35926628916648,-0.147596515959338,0.871745891219242,-0.169311398477493,0.865551710729755,0.969552131293984,"Solyc08g007150.1"
"Solyc08g069160.3",867.56993370319,0.0127913227723035,0.0756687112021088,0.169043750965155,0.865762228270983,0.969558324059407,"Solyc08g069160.3"
"Solyc01g100540.4",742.101741131053,0.01616252689473,0.0958555420519609,0.168613379557843,0.866100755886634,0.969768879335328,"Solyc01g100540.4"
"Solyc01g103340.4",771.99235754547,-0.011837497190597,0.0702311718007624,-0.168550472490742,0.866150240274651,0.969768879335328,"Solyc01g103340.4"
"Solyc02g092610.3",50.0887773657813,0.0454317051563189,0.26967579107662,0.168467866451575,0.866215221199843,0.969768879335328,"Solyc02g092610.3"
"Solyc04g055160.3",4348.6017017661,-0.00962272898518301,0.0571128919375874,-0.168486109855874,0.866200870194392,0.969768879335328,"Solyc04g055160.3"
"Solyc10g084270.2",2066.64619123696,-0.00899328770132259,0.0533276179194248,-0.168642216776136,0.866078071931895,0.969768879335328,"Solyc10g084270.2"
"Solyc11g045160.4",989.111835374713,0.0163787346231326,0.0973179407285415,0.168301286489605,0.866346261827466,0.969856248940462,"Solyc11g045160.4"
"Solyc01g111070.3",5.19312069579665,-0.137259579523444,0.817806754305211,-0.167838647456582,0.866710217472354,0.969952781198811,"Solyc01g111070.3"
"Solyc02g087870.3",16676.7967477422,-0.0198998123845465,0.118418731267218,-0.168046154283156,0.866546969465505,0.969952781198811,"Solyc02g087870.3"
"Solyc06g048630.3",1132.68324565197,0.0119177994506352,0.0710291632399499,0.167787411635058,0.866750526157876,0.969952781198811,"Solyc06g048630.3"
"Solyc07g047610.3",1471.90811357417,-0.0131302789761901,0.0782071235608987,-0.167891086877345,0.86666896223984,0.969952781198811,"Solyc07g047610.3"
"Solyc08g074680.3",595.642713105213,0.0760632980979253,0.452756593190508,0.168000420627602,0.866582948169472,0.969952781198811,"Solyc08g074680.3"
"Solyc10g086565.2",310.63183551166,0.0182419479551873,0.108648266587208,0.167899116370579,0.866662645294989,0.969952781198811,"Solyc10g086565.2"
"Solyc01g006040.3",985.284793786059,0.0131514627160813,0.0790865420058012,0.166292043912056,0.867927126914628,0.970004353806032,"Solyc01g006040.3"
"Solyc01g008900.4",315.063131661376,-0.0177164101798163,0.10688965978248,-0.165744845814544,0.868357752268158,0.970004353806032,"Solyc01g008900.4"
"Solyc01g010760.3",4064.36469721791,-0.0120574651237396,0.0723920928076957,-0.166557764199046,0.867718028667598,0.970004353806032,"Solyc01g010760.3"
"Solyc01g068210.3",2462.79696559517,-0.00826246541171136,0.0495693721802266,-0.16668489126048,0.86761799424194,0.970004353806032,"Solyc01g068210.3"
"Solyc01g079210.3",1036.12984619677,0.0109926615965009,0.0658833586144557,0.16685035231475,0.867487798532985,0.970004353806032,"Solyc01g079210.3"
"Solyc01g103200.5",1561.75724603448,-0.0178592867871556,0.107775016965618,-0.165708967532364,0.86838598856021,0.970004353806032,"Solyc01g103200.5"
"Solyc01g108430.3",722.275147059928,-0.016511978000176,0.099726187458465,-0.165573140024561,0.86849288664725,0.970004353806032,"Solyc01g108430.3"
"Solyc02g023950.3",608.44002385953,0.0201877401124573,0.120530796196995,0.167490307451902,0.866984273339879,0.970004353806032,"Solyc02g023950.3"
"Solyc02g030480.4",468.029107605863,-0.0209469903401765,0.125212643345402,-0.167291335607329,0.867140821255362,0.970004353806032,"Solyc02g030480.4"
"Solyc02g068760.4",35.7214298835096,-0.0618225183659415,0.372883380059745,-0.165795853802966,0.86831760915094,0.970004353806032,"Solyc02g068760.4"
"Solyc03g053000.4",349.90955069365,-0.018880507021849,0.113734904825824,-0.166004508912747,0.868153401809402,0.970004353806032,"Solyc03g053000.4"
"Solyc03g082600.4",1922.34514254637,-0.019567628974457,0.117790575533347,-0.166122195140453,0.86806078764216,0.970004353806032,"Solyc03g082600.4"
"Solyc03g117070.1",35.1418962329002,-0.0504928820672503,0.302799208982709,-0.166753678904537,0.867563867134411,0.970004353806032,"Solyc03g117070.1"
"Solyc03g118520.4",272.599130564973,-0.0205441424213206,0.123321297552765,-0.16659038486463,0.867692359740776,0.970004353806032,"Solyc03g118520.4"
"Solyc05g007140.3",613.848665836271,0.0248823525564256,0.148550786417328,0.167500645109497,0.866976139976113,0.970004353806032,"Solyc05g007140.3"
"Solyc05g015530.3",1890.98817875013,-0.0150126568635319,0.0906609558904366,-0.165591204240937,0.868478669725821,0.970004353806032,"Solyc05g015530.3"
"Solyc06g007720.2",9.82915983151528,0.0981713340664672,0.588101197512843,0.166929321827003,0.867425661360825,0.970004353806032,"Solyc06g007720.2"
"Solyc06g068540.3",540.569605324383,0.0175926560952484,0.105767655103989,0.16633304461512,0.867894862402497,0.970004353806032,"Solyc06g068540.3"
"Solyc06g074330.3",542.725698509592,0.0136939617284209,0.082528650362814,0.165929791269083,0.868212202426961,0.970004353806032,"Solyc06g074330.3"
"Solyc06g074410.4",20.3731065676021,0.091614040658307,0.54728217122356,0.16739818228225,0.867056755325116,0.970004353806032,"Solyc06g074410.4"
"Solyc07g052730.3",129.159581082966,-0.0408447536289501,0.246201897849636,-0.165899426388238,0.868236098915471,0.970004353806032,"Solyc07g052730.3"
"Solyc07g055700.2",650.883068622862,-0.012761568918707,0.076659716532052,-0.166470337956067,0.867786824329069,0.970004353806032,"Solyc07g055700.2"
"Solyc08g062810.1",14.5491516435312,0.0861045642539557,0.516939063198638,0.166566178460515,0.867711407542815,0.970004353806032,"Solyc08g062810.1"
"Solyc08g075580.3",163.862403797585,-0.0268048329413262,0.161745744089373,-0.165722029301217,0.868375708898116,0.970004353806032,"Solyc08g075580.3"
"Solyc08g077010.1",409.202547200529,0.0406155464162415,0.244039782498212,0.166430022189268,0.867818549120657,0.970004353806032,"Solyc08g077010.1"
"Solyc09g005910.4",1271.75542272959,-0.0110172540651422,0.0664871178791572,-0.165705093205671,0.868389037674429,0.970004353806032,"Solyc09g005910.4"
"Solyc09g012040.1",4.74169753007744,0.1543325125368,0.926605523054452,0.166556866645971,0.86771873494652,0.970004353806032,"Solyc09g012040.1"
"Solyc11g008740.2",5040.5755528377,0.00800522443628466,0.0480410531912921,0.166632992087186,0.867658832686528,0.970004353806032,"Solyc11g008740.2"
"Solyc11g017380.2",214.170585337022,-0.0215341936902485,0.129343077939233,-0.166488953512963,0.867772175673891,0.970004353806032,"Solyc11g017380.2"
"Solyc11g039910.2",1300.11194672377,0.0137450650830854,0.0820974652754202,0.167423744898499,0.86703664312879,0.970004353806032,"Solyc11g039910.2"
"Solyc12g013960.3",19.9357044920547,-0.0677213768899467,0.406354035387094,-0.166656095405661,0.867640653093379,0.970004353806032,"Solyc12g013960.3"
"Solyc12g027897.1",11.8096838872814,0.0859330538899468,0.514795966058992,0.166926432131559,0.867427935103667,0.970004353806032,"Solyc12g027897.1"
"Solyc01g068100.4",3786.45550909856,0.0119897972397347,0.0728287154252144,0.16463007990367,0.869235153913953,0.970077418386902,"Solyc01g068100.4"
"Solyc01g073690.2",1006.18657998095,-0.0154397028472962,0.0938075728111427,-0.164589087902104,0.869267420669289,0.970077418386902,"Solyc01g073690.2"
"Solyc01g109930.4",782.13128411656,0.0137765700307418,0.0835879701148634,0.164815224150204,0.869089420779612,0.970077418386902,"Solyc01g109930.4"
"Solyc03g025310.3",733.140388595233,-0.0168325868714167,0.101820635628207,-0.16531606552605,0.868695214336443,0.970077418386902,"Solyc03g025310.3"
"Solyc03g051927.1",140.447142697564,0.0248822547923075,0.15077441528976,0.165029688521679,0.868920614368593,0.970077418386902,"Solyc03g051927.1"
"Solyc03g094030.5",624.085980027793,-0.0143491103272974,0.087018138388363,-0.164897923502536,0.86902432683211,0.970077418386902,"Solyc03g094030.5"
"Solyc03g111790.4",75.2391602957295,0.0413740335592419,0.250860529189964,0.164928431319346,0.86900031387873,0.970077418386902,"Solyc03g111790.4"
"Solyc03g119520.5",452.540865522688,0.023592950303618,0.143124298988199,0.164842381555094,0.869068044665635,0.970077418386902,"Solyc03g119520.5"
"Solyc04g009030.3",1124.88004839785,-0.0585523080479779,0.354725038539764,-0.16506392751132,0.868893665172548,0.970077418386902,"Solyc04g009030.3"
"Solyc04g082380.4",548.919378416163,-0.0146700653769932,0.0891595746581201,-0.164537184404986,0.869308276694407,0.970077418386902,"Solyc04g082380.4"
"Solyc05g053960.3",61.383562841488,0.0382075995768453,0.232212820756015,0.164536994350496,0.869308426297126,0.970077418386902,"Solyc05g053960.3"
"Solyc06g066580.4",93.6311109623136,0.0557635117664019,0.33836161527297,0.164804485051933,0.869097873756122,0.970077418386902,"Solyc06g066580.4"
"Solyc07g007860.1",234.752752954993,0.0304889695630389,0.184964771936524,0.164836629396121,0.86907257229224,0.970077418386902,"Solyc07g007860.1"
"Solyc09g091840.4",1991.97828379914,-0.0127837476446093,0.0772950197699204,-0.165389020957132,0.86863779468313,0.970077418386902,"Solyc09g091840.4"
"Solyc11g005710.2",305.02065797038,0.0250426478337875,0.152316057521667,0.164412395129287,0.869406506450909,0.970077418386902,"Solyc11g005710.2"
"Solyc12g011180.3",617.958825623801,-0.0146158420550862,0.088897194841306,-0.164412860059055,0.869406140470703,0.970077418386902,"Solyc12g011180.3"
"Solyc06g073160.4",428.883298253242,-0.0147853510586052,0.0900057640319991,-0.164271157715506,0.869517686038139,0.970140430297131,"Solyc06g073160.4"
"Solyc11g013080.3",56.4623653850293,-0.0411819486425293,0.250794485468322,-0.164205957581675,0.869569011297532,0.970140430297131,"Solyc11g013080.3"
"Solyc02g070530.5",1069.51519439068,-0.0692123708526053,0.421879004785297,-0.164057395764051,0.869685960560949,0.970211753478315,"Solyc02g070530.5"
"Solyc01g100290.4",1905.21167029952,-0.0109401692814558,0.0669888948600077,-0.163313177569483,0.870271858994205,0.970634363101164,"Solyc01g100290.4"
"Solyc01g100530.3",15208.8685704062,0.0105460902143462,0.0645545972041244,0.163366989666111,0.870229492113479,0.970634363101164,"Solyc01g100530.3"
"Solyc02g094530.1",499.509534948767,-0.0153024535858091,0.0936962745791936,-0.163319765428616,0.870266672277165,0.970634363101164,"Solyc02g094530.1"
"Solyc04g071580.3",455.044262031286,0.0161349192969141,0.098855422197003,0.163217342441367,0.870347312011418,0.970634363101164,"Solyc04g071580.3"
"Solyc06g008190.1",150.38856466589,0.0271719003323677,0.166588728205145,0.163107676162262,0.870433656033455,0.970634363101164,"Solyc06g008190.1"
"Solyc08g074630.2",35101.9071615187,0.0232818443075161,0.142646170920271,0.16321394508745,0.870349986841461,0.970634363101164,"Solyc08g074630.2"
"Solyc11g069340.2",3580.43004291602,0.00969072243887554,0.0594141604775352,0.163104592591856,0.870436083856501,0.970634363101164,"Solyc11g069340.2"
"Solyc03g110870.3",226.56328704923,-0.023832705852836,0.146260244695383,-0.162947258173078,0.870559961398867,0.970685065989352,"Solyc03g110870.3"
"Solyc06g051040.5",641.281480199798,-0.0153236467144383,0.0940608265912945,-0.162912099220873,0.870587644298445,0.970685065989352,"Solyc06g051040.5"
"Solyc05g056620.2",6154.51557179612,-0.0120094772298565,0.0738014314364307,-0.162726887488637,0.870733475999087,0.970711816767903,"Solyc05g056620.2"
"Solyc07g053870.5",801.399611766262,-0.0124432660344501,0.0764539348067101,-0.162755076843449,0.870711280028853,0.970711816767903,"Solyc07g053870.5"
"Solyc12g008350.3",30.1578908784695,0.0678228372692634,0.417083472612284,0.162612142947008,0.870823825567621,0.970711816767903,"Solyc12g008350.3"
"Solyc12g049280.3",28.104775205901,-0.0541559003176441,0.332994032195849,-0.162633245888901,0.870807209036776,0.970711816767903,"Solyc12g049280.3"
"Solyc02g083600.4",264.987012350043,-0.0215081599034355,0.132375293104299,-0.162478657452257,0.870928933837591,0.970769845909366,"Solyc02g083600.4"
"Solyc01g100790.1",97.839471381542,0.0308666341313948,0.191113366872186,0.16150955130228,0.871692089264945,0.970937524646944,"Solyc01g100790.1"
"Solyc01g105160.4",2582.92953847809,0.00924435874943719,0.0571461416741395,0.161766979862799,0.871489356754631,0.970937524646944,"Solyc01g105160.4"
"Solyc02g080540.1",519.678310553747,-0.0223414145733894,0.138415568583625,-0.161408249100907,0.871771870019227,0.970937524646944,"Solyc02g080540.1"
"Solyc03g005930.3",279.628557240793,0.0245481373366544,0.151848316931426,0.161662228681404,0.871571850351553,0.970937524646944,"Solyc03g005930.3"
"Solyc03g043720.4",149.669559424067,-0.0275749667824584,0.170668949681938,-0.161569909663402,0.871644554535658,0.970937524646944,"Solyc03g043720.4"
"Solyc03g059160.3",606.505819966861,-0.0152110629507194,0.0941341782935857,-0.161589161625006,0.871629392909646,0.970937524646944,"Solyc03g059160.3"
"Solyc06g072530.3",45.3153829102654,-0.0562028341825615,0.347115847418208,-0.161913766255817,0.87137376196133,0.970937524646944,"Solyc06g072530.3"
"Solyc06g082300.4",141.107030316702,0.0492644471704869,0.304186613481948,0.161954685009209,0.87134153879076,0.970937524646944,"Solyc06g082300.4"
"Solyc08g062620.3",201.428517535838,-0.0224472040633051,0.13908314570335,-0.161394135499226,0.871782985318425,0.970937524646944,"Solyc08g062620.3"
"Solyc08g068920.4",444.560638271414,0.0149998675735159,0.0930068787215686,0.161276969829517,0.871875261216382,0.970937524646944,"Solyc08g068920.4"
"Solyc09g075770.3",27.5514284143138,-0.0631238790353281,0.391323341389168,-0.161308749974492,0.871850232028055,0.970937524646944,"Solyc09g075770.3"
"Solyc09g084490.5",18.2861210412227,0.100173762335294,0.618693199911925,0.161911852836841,0.871375268767738,0.970937524646944,"Solyc09g084490.5"
"Solyc10g047640.3",712.102937633251,0.0143737652187801,0.0889188058010587,0.161650452784297,0.871581124187401,0.970937524646944,"Solyc10g047640.3"
"Solyc11g008040.3",60.9724197151824,-0.0392356886857508,0.24266350371099,-0.161687637760642,0.871551840078071,0.970937524646944,"Solyc11g008040.3"
"Solyc12g099220.1",10.9925846838203,0.0841792458342154,0.52070895324939,0.161662758646476,0.871571432990213,0.970937524646944,"Solyc12g099220.1"
"Solyc01g081420.3",125.812225268936,-0.0303217200490781,0.188100334871622,-0.161199713279472,0.871936106934439,0.970946194900097,"Solyc01g081420.3"
"Solyc06g082160.5",316.420059679126,0.0199138967729241,0.123752618424308,0.160916973123314,0.872158793901221,0.971016900072915,"Solyc06g082160.5"
"Solyc08g074260.3",23.7368171775195,0.0733873929370454,0.455938168591593,0.1609590904919,0.872125621496959,0.971016900072915,"Solyc08g074260.3"
"Solyc08g078280.1",170.50812387392,0.022873625886438,0.142117268878754,0.160948954809654,0.872133604523794,0.971016900072915,"Solyc08g078280.1"
"Solyc01g089857.1",140.520693346874,-0.0274781498408205,0.17090245402921,-0.160782652284934,0.872264588934079,0.971028721314796,"Solyc01g089857.1"
"Solyc06g009640.2",241.079520943429,0.0259737157757077,0.161762844579544,0.160566635949181,0.872434734528475,0.971028721314796,"Solyc06g009640.2"
"Solyc09g066080.3",193.502627901038,0.0212210962512783,0.132077456553854,0.160671599870076,0.872352058799434,0.971028721314796,"Solyc09g066080.3"
"Solyc10g081870.3",10.9065070624531,0.0931457982117902,0.579957400701336,0.160607999999914,0.872402153614118,0.971028721314796,"Solyc10g081870.3"
"Solyc11g069550.1",1017.3080650377,0.0106097245783963,0.06605506075459,0.160619405344488,0.872393170089206,0.971028721314796,"Solyc11g069550.1"
"Solyc02g068450.3",676.564799616045,0.0166717555398445,0.103912039764186,0.160441038186515,0.872533664510394,0.971079766869949,"Solyc02g068450.3"
"Solyc03g006970.1",3979.30020032885,-0.010128271198191,0.0632734055131965,-0.16007153583789,0.872824723133146,0.971180472415647,"Solyc03g006970.1"
"Solyc05g006520.5",1349.04109852336,0.0115804907567172,0.0723166409015979,0.160135905267986,0.87277401781097,0.971180472415647,"Solyc05g006520.5"
"Solyc09g090960.4",525.707321043437,-0.0176948496330342,0.110646811560613,-0.159921911742942,0.872942587589079,0.971180472415647,"Solyc09g090960.4"
"Solyc10g044640.3",109.763714765315,-0.0297171722528563,0.185748003782399,-0.159986495939248,0.872891711873192,0.971180472415647,"Solyc10g044640.3"
"Solyc10g077070.2",9610.99727755546,0.00861100433093507,0.0538326499026866,0.159958767523078,0.872913554660523,0.971180472415647,"Solyc10g077070.2"
"Solyc10g079640.2",29.4757299260209,0.0668513891012063,0.417875309359515,0.159979275166247,0.872897399956829,0.971180472415647,"Solyc10g079640.2"
"Solyc04g081650.3",84.459983953804,0.0318879070735633,0.199645294069217,0.159722808505107,0.873099432976346,0.971295916106399,"Solyc04g081650.3"
"Solyc00g500228.1",31.9015809192282,0.071636665910093,0.45224537419319,0.158402208177129,0.874139873873494,0.971416547706834,"Solyc00g500228.1"
"Solyc01g067560.3",2615.22020683761,-0.0110448443638451,0.0692800547556331,-0.159423147149678,0.873335503336753,0.971416547706834,"Solyc01g067560.3"
"Solyc01g098840.3",839.589298814988,0.0120267742012553,0.0761231845633744,0.157990949409673,0.874463930470485,0.971416547706834,"Solyc01g098840.3"
"Solyc02g071860.4",1324.13550050835,0.0103505820246683,0.0654049981643268,0.158253685729995,0.874256901599722,0.971416547706834,"Solyc02g071860.4"
"Solyc02g082410.4",421.173970452755,-0.0219381647956465,0.139114481271969,-0.15769864211877,0.874694270537489,0.971416547706834,"Solyc02g082410.4"
"Solyc02g082940.3",57.7646307383185,0.0427289024631625,0.269962119675453,0.158277400231303,0.874238215659397,0.971416547706834,"Solyc02g082940.3"
"Solyc02g091590.4",5.64763749688358,-0.125329985957746,0.789583852222659,-0.158729165502746,0.873882258733912,0.971416547706834,"Solyc02g091590.4"
"Solyc03g097920.1",476.168461032296,-0.0181794471180011,0.114218677117189,-0.159163523662149,0.873540041365502,0.971416547706834,"Solyc03g097920.1"
"Solyc03g114940.3",64538.9096458234,-0.0321511403945529,0.202087424757912,-0.15909520561741,0.873593865475055,0.971416547706834,"Solyc03g114940.3"
"Solyc05g056020.3",190.056255750621,0.0250418066072077,0.157915933044276,0.158576820745419,0.874002292051775,0.971416547706834,"Solyc05g056020.3"
"Solyc06g053930.3",19.217721015854,-0.0860683977623698,0.540610125286693,-0.159206040983281,0.873506544552543,0.971416547706834,"Solyc06g053930.3"
"Solyc06g065790.1",7.20394522768499,-0.10032581338196,0.635821409115127,-0.157789297346221,0.874622832485467,0.971416547706834,"Solyc06g065790.1"
"Solyc06g160100.1",7.20394522768499,-0.10032581338196,0.635821409115127,-0.157789297346221,0.874622832485467,0.971416547706834,"Solyc06g160100.1"
"Solyc07g049360.3",2001.31372131969,-0.011942115889499,0.0751484919896219,-0.158913579944468,0.873736961409354,0.971416547706834,"Solyc07g049360.3"
"Solyc07g065400.3",71.8429308581264,0.0333613989465037,0.211330861490614,0.157863355646167,0.874564473887902,0.971416547706834,"Solyc07g065400.3"
"Solyc07g065730.1",98.5908906763795,0.0308806935255859,0.195681604230446,0.157810917623197,0.874605795444849,0.971416547706834,"Solyc07g065730.1"
"Solyc08g074730.2",82.1707365670015,0.0319305613223893,0.200744763409948,0.159060494430845,0.87362121277442,0.971416547706834,"Solyc08g074730.2"
"Solyc08g079670.3",678.799742873492,0.0120848740650279,0.0762858544992714,0.158415660994442,0.874129273910586,0.971416547706834,"Solyc08g079670.3"
